"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"6743",45,"Gudo AGL","2",18,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,78,519.4,275.26,244.14,49,12.3066666666667,5.32666666666667,6.98,25,11.5,13,10.5,6
"6744",102,"ILL 6853 AGL","2",18,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,81,710.1,354.35,355.75,48,10.81,4.38,6.43,30,17,16,13,10.5
"6745",184,"PI 299121 LSP AGL","2",18,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,59,81,510.7,252.57,258.13,44,15.9766666666667,7.14333333333333,8.83333333333333,31,18,14.5,11,10.5
"6746",27,"CN 105605 AGL","2",18,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,77,608.7,257.45,351.25,42,21.7666666666667,9.70666666666667,12.06,28.5,16.5,15,11,7.5
"6747",203,"PI 320936 LSP AGL","2",18,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,63,82,1061.1,557.62,503.48,52,27.7433333333333,10.5066666666667,17.2366666666667,39.5,30,13,10,13
"6748",49,"IG 4258 AGL","2",18,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,57,75,667.8,330.85,336.95,62,23.1966666666667,9.41,13.7866666666667,27.5,13.5,15,11,9
"6749",118,"ILL 9 AGL","3",1,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,57,80,491.5,238.61,252.89,49,11.9066666666667,5.61333333333333,6.29333333333333,28.5,13.5,13.5,9,4
"6750",293,"PI 468902 LSP AGL","3",1,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,63,82,859.7,482.02,377.68,45,17.3333333333333,6.87666666666667,10.4566666666667,48.5,45,15,9.5,13.5
"6751",22,"CDC Ruby AGL","3",1,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,65,82,1000.4,595.72,404.68,55,15.3333333333333,5.62333333333333,9.71,44,36.5,13.5,9.5,14.5
"6752",304,"PI 472588 LSP AGL","3",1,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,675.5,580.03,95.47,42,22.8833333333333,3.54666666666667,19.3366666666667,35.5,26.5,14.5,11,14.5
"6757",101,"ILL 6821 AGL","3",1,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,45,61,82,NA,899.67,343.13,55,21.7766666666667,5.94333333333333,15.8333333333333,32,22.5,15,9.5,8.5
"6758",59,"ILL 11558 AGL","3",1,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,59,82,446.1,336.55,109.55,39,23.3133333333333,6.31333333333333,17,36,20.5,12.5,9.5,14.5
"6759",92,"ILL 5722 AGL","3",1,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,58,82,591.9,NA,NA,49,11.9833333333333,NA,NA,31.5,18.5,13.5,9.5,9.5
"6762",44,"Eston AGL","3",1,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,60,80,837.6,423.12,414.48,53,37.78,15.3933333333333,22.3866666666667,40,29.5,15,10.5,15.5
"6763",244,"PI 431630 LSP AGL","3",1,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,80,811.1,471.97,339.13,54,32.4666666666667,12.1733333333333,20.2933333333333,37,28.5,16,11.5,15
"6764",305,"PI 472590 LSP AGL","3",1,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,58,75,567.9,314.49,253.41,37,18.2866666666667,6.83666666666667,11.45,31.5,21.5,13.5,9.5,14.5
"6765",311,"PI 508090 AGL","3",1,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,42,59,80,1027,440.79,586.21,52,14.7733333333333,7.06333333333333,7.71,35,28.5,14,10.5,12
"6766",89,"ILL 5209 AGL","3",1,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,58,75,520.4,244.08,276.32,62,15.3333333333333,7.90333333333333,7.43,34,20,17,12.5,13.5
"6767",169,"PI 297772 LSP AGL","3",2,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,80,702.4,390.53,311.87,54,31.9366666666667,9.91,22.0266666666667,28.5,15,16,11.5,14
"6768",215,"PI 339283 LSP AGL","3",2,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,59,78,724.1,340.08,384.02,60,24.8366666666667,8.34,16.4966666666667,31,24,15,10,16
"6770",73,"ILL 358 AGL","3",2,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,77,575.5,287.02,288.48,32,15.9933333333333,6.43333333333333,9.56,34.5,26.5,17.5,12,13
"6771",147,"PI 518731 LSP AGL","3",2,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,62,82,1138.9,591.72,547.18,60,15.0633333333333,6.60666666666667,8.45666666666667,40,33,15,10.5,15
"6772",144,"PI 193548 LSP AGL","3",2,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,73,570.1,290.59,279.51,50,8.98,3.29333333333333,5.68666666666667,26,15,13.5,10,8
"6773",322,"W6 27763 LSP AGL","3",2,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,58,77,780.4,371.76,408.64,34,16.83,7.33666666666667,9.49333333333333,34.5,18,17,11.5,6.5
"6775",319,"Shasta AGL","3",2,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,66,80,487.8,388.53,99.27,23,37.5033333333333,7.00333333333333,30.5,37.5,27.5,16.5,12,13.5
"6777",248,"PI 431662 LSP AGL","3",2,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,1147.5,758.31,389.19,43,22.7033333333333,7.43,15.2733333333333,35,24,14.5,11,15
"6779",259,"PI 431753 LSP AGL","3",2,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,80,943.5,622.31,321.19,50,12.59,4.94,7.65,34,26,18.5,14,10
"6780",84,"ILL 4804 AGL","3",2,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,82,782,569.96,212.04,46,26.96,4.8,22.16,34,25.5,16.5,11,12
"6781",222,"PI 358602 LSP AGL","3",2,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,66,82,882.7,NA,NA,NA,44.3,10.93,33.37,48,31,15,10,18
"6783",185,"PI 299126 LSP AGL","3",2,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,59,80,646.5,385.69,260.81,61,15.14,4.60333333333333,10.5366666666667,33.5,24,13.5,9,15
"6784",294,"PI 472136 LSP AGL","3",2,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,58,75,486.6,258.69,227.91,48,18.13,6.62,11.51,31.5,16,14,10.5,9
"6786",127,"IPL 220 AGL","3",3,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,75,515.9,320.7,195.2,50,20.1966666666667,6.10333333333333,14.0933333333333,29.5,19.5,14,9,5
"6787",283,"PI 432201 LSP AGL","3",3,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,65,82,778.9,460.8,318.1,43,18.24,6.52333333333333,11.7166666666667,42,25.5,17.5,13,9
"6788",163,"PI 289079 LSP AGL","3",3,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,65,82,1003.5,596.74,406.76,46,29.71,10.4033333333333,19.3066666666667,42.5,29.5,15.5,11,15
"6790",269,"PI 432000 LSP AGL","3",3,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,80,1017.9,655.97,361.93,47,27.14,9.94,17.2,41,33.5,16.5,10.5,12.5
"6792",141,"PI 182217 LSP AGL","3",3,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,60,82,798.6,627.41,171.19,41,24.785,8.65666666666667,16.1283333333333,32.5,23,13.5,8.5,14.5
"6793",58,"ILL 11557 AGL","3",3,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,59,82,476.9,379.84,97.06,25,20.08,3.62333333333333,16.4566666666667,36.5,21.5,14,10,14.5
"6794",80,"ILL 4671 AGL","3",3,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,64,82,NA,NA,263.78,43,25.69,5.49333333333333,20.1966666666667,37,29,17,12,15
"6795",226,"PI 374116 LSP AGL","3",3,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,49,63,82,921.9,454.65,467.25,51,26.06,10.4566666666667,15.6033333333333,40,28,18,13,18
"6796",55,"ILL 11548 AGL","3",3,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,59,77,723.9,345.23,378.67,55,19.4,9.13666666666667,10.2633333333333,33.5,23,13,10,9
"6797",79,"ILL 4665 AGL","3",3,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,45,61,81,954.1,473.52,480.58,54,19.4933333333333,7.40333333333333,12.09,39.5,25.5,16,11,10.5
"6799",94,"ILL 5888 AGL","3",3,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,75,547.6,294.06,253.54,NA,12.21,5.03333333333333,7.17666666666667,24,18.5,12,8.5,7.5
"6801",154,"PI 244046 AGL","3",3,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,73,330.1,183.87,146.23,41,9.93333333333333,4.15,5.78333333333333,30.5,15.5,13,9.5,5.5
"6802",181,"PI 298923 LSP AGL","3",3,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,44,59,80,599.5,342.51,256.99,39,34.33,10.9533333333333,23.3766666666667,29,24.5,14,10.5,11
"6804",261,"PI 431809 LSP AGL","3",4,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,56,80,623.1,308.83,314.27,49,21.8033333333333,9.76666666666667,12.0366666666667,32,14.5,15,11,8.5
"6805",280,"PI 432184 LSP AGL","3",4,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,80,799.7,429.02,370.68,49,28.92,10.19,18.73,31.5,24,12.5,9,13
"6807",279,"PI 432147 LSP AGL","3",4,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,76,NA,NA,364.34,37,21.1966666666667,9.33666666666667,11.86,29.5,21.5,15,10.5,9
"6809",214,"PI 339266 LSP AGL","3",4,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,58,77,NA,NA,440.85,56,20.1266666666667,6.81666666666667,13.31,38.5,29,12.5,9.5,11
"6810",30,"CN 105767 AGL","3",4,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,78,646.8,301.09,345.71,43,13.0566666666667,5.44,7.61666666666667,35.5,24.5,11.5,8,11.5
"6811",131,"PI 169534 LSP AGL","3",4,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,64,82,893.8,492.42,401.38,54,26.13,10.14,15.99,49.5,36.5,17.5,12,21
"6812",290,"PI 458503 LSP AGL","3",4,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,828,NA,NA,38,27.915,8.23,19.685,34,25.5,17.5,12,11
"6813",195,"PI 299366 LSP AGL","3",4,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,64,82,924.8,607.37,317.43,49,48.9833333333333,13.1966666666667,35.7866666666667,32.5,24.5,15,11,18
"6814",156,"PI 250158 LSP AGL","3",4,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,40,59,82,567.8,377.58,190.22,38,10.4433333333333,2.45666666666667,7.98666666666667,29.5,17.5,12,10,7.5
"6815",95,"ILL 5945 AGL","3",4,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,57,73,490.5,289.5,201,50,16.1533333333333,6.08,10.0733333333333,28,19,11.5,9,11.5
"6816",52,"ILL 10657 AGL","3",4,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,75,525.4,289.68,235.72,50,11.9566666666667,4.79,7.16666666666667,32,20.5,16,11,10
"6817",111,"ILL 7979 AGL","3",4,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,82,855.3,548.57,306.73,48,15.6366666666667,4.26666666666667,11.37,34,18.5,17,12.5,11.5
"6819",49,"IG 4258 AGL","3",4,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,58,75,671.6,388.48,283.12,58,13.22,4.35,8.87,32.5,19,14,10.5,8.5
"6820",323,"W6 27766 LSP AGL","3",4,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,58,78,657.8,339.28,318.52,43,7.82333333333333,3.31666666666667,4.50666666666667,29,23,15,10,10
"6822",23,"CDC SB-1 AGL","3",5,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,59,80,895.4,NA,NA,53,26,12.41,13.59,36.5,28.5,15.5,10.5,13.5
"6823",158,"PI 273664 LSP AGL","3",5,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,58,78,680.4,387.17,293.23,53,12.1466666666667,6.08333333333333,6.06333333333333,35.5,26,15,11,13.5
"6824",133,"PI 177430 LSP AGL","3",5,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,61,80,907.7,NA,NA,64,29.21,NA,NA,36.5,31,14,11,17.5
"6825",146,"PI 207492 LSP AGL","3",5,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,62,78,970.8,532.52,438.28,56,17.2766666666667,7.28,9.99666666666667,34,26,15,11.5,14.5
"6827",307,"PI 472629 LSP AGL","3",5,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,42,58,80,757,401.87,355.13,50,28.9166666666667,12.2866666666667,16.63,34,25.5,13,8.5,12
"6828",124,"ILL 9997 AGL","3",5,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,58,77,570.1,313.11,256.99,38,13.4333333333333,4.33666666666667,9.09666666666667,29.5,18,14,9.5,12.5
"6829",310,"PI 490289 LSP AGL","3",5,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,1081.1,576.88,504.22,55,34.07,11.4166666666667,22.6533333333333,38,26,17,12,17.5
"6830",113,"ILL 8009 AGL","3",5,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,57,75,688.4,403.14,285.26,60,17.505,6.28,11.225,31,17.5,13.5,9,6
"6831",130,"PI 163589 AGL","3",5,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,60,80,835.4,474.45,360.95,55,13.8533333333333,5.35,8.50333333333333,40.5,25,16,11,15
"6833",297,"PI 472327 LSP AGL","3",5,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,58,75,709.7,414.9,294.8,53,16.35,6.09,10.26,33,18.5,14,11,6.5
"6834",64,"ILL 213 AGL","3",5,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,75,667.2,281.42,385.78,55,7.96666666666667,3.45333333333333,4.51333333333333,34.5,18,14,10.5,12.5
"6835",26,"CN 105604 AGL","3",5,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,79,841.7,416.75,424.95,68,13.4066666666667,5.35,8.05666666666666,31,22,17.5,12.5,9.5
"6836",100,"ILL 624 AGL","3",5,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,63,82,938.2,477.74,460.46,48,32.1833333333333,13.02,19.1633333333333,38,29.5,16.5,11.5,16
"6837",274,"PI 432033 LSP AGL","3",5,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,78,690.3,350.16,340.14,53,37.7433333333333,13.3466666666667,24.3966666666667,33.5,23,15,10.5,12
"6838",295,"PI 472205 LSP AGL","3",5,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,NA,58,75,493.8,255.78,238.02,49,16.2933333333333,6.72666666666667,9.56666666666667,32,15,12.5,9,8
"6839",194,"PI 299351 LSP AGL","3",6,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,45,58,79,525.5,242.54,282.96,49,20.1766666666667,10.3866666666667,9.79,27,15,17,13,8
"6840",63,"ILL 1983 AGL","3",6,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,559.4,351.21,208.19,52,14.36,4.64,9.72,33,19.5,15.5,11.5,8.5
"6841",107,"ILL 7716 AGL","3",6,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,58,77,770.4,351.42,418.98,36,34.35,15.1333333333333,19.2166666666667,28.5,19,15,10.5,10.5
"6842",98,"ILL 6182 AGL","3",6,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,80,599.8,315.52,284.28,60,18.9133333333333,8.12666666666667,10.7866666666667,39.5,26.5,14,10,7.5
"6845",234,"PI 420924 LSP AGL","3",6,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,77,765.9,474.53,291.37,59,11.74,4.39,7.35,34.5,23,15.5,10.5,10
"6847",112,"ILL 8007 AGL","3",6,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,38,58,74,464.2,251.81,212.39,52,14.2366666666667,4.24666666666667,9.99,23.5,16.5,12,8.5,5
"6848",262,"PI 431824 LSP AGL","3",6,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,61,82,797.2,465.51,331.69,46,13.15,4.12666666666667,9.02333333333333,39,28,12.5,8,13
"6849",213,"PI 329167 LSP AGL","3",6,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,702.5,418.59,283.91,40,20,8.55666666666667,11.4433333333333,31.5,20,16,10.5,11.5
"6850",151,"PI 212610 LSP AGL","3",6,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,61,80,946.3,578.26,368.04,46,25.92,7.88666666666667,18.0333333333333,38.5,25.5,16.5,12,14
"6851",110,"ILL 7978 AGL","3",6,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,75,504.9,259.57,245.33,46,13.6166666666667,5.01666666666667,8.6,30,20.5,16,11.5,8
"6852",255,"PI 431717 LSP AGL","3",6,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,77,704.9,328.85,376.05,52,9.14333333333333,4.10333333333333,5.04,27.5,21.5,12,9,9.5
"6854",132,"PI 175754 LSP AGL","3",6,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,45,59,82,814.9,518.9,296,48,19.2433333333333,7.69333333333333,11.55,32.5,22,15.5,11,14.5
"6855",137,"PI 179324 LSP AGL","3",6,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,58,80,719.4,363.2,356.2,54,9.33333333333333,3.90333333333333,5.43,35,22.5,14.5,10.5,13
"6857",233,"PI 420818 AGL","3",7,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,80,471.8,275.75,196.05,46,11.5966666666667,4.16666666666667,7.43,38.5,28,17,12,18.5
"6858",276,"PI 432106 LSP AGL","3",7,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,44,62,81,786.3,431.29,355.01,54,9.37666666666667,4.23666666666667,5.14,35.5,23,16.5,11.5,14
"6859",184,"PI 299121 LSP AGL","3",7,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,59,82,616.4,302.56,313.84,48,10.58,4.55,6.03,34,26.5,14,10,9
"6860",266,"PI 431888 LSP AGL","3",7,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,61,80,999.7,607.17,392.53,61,16.7433333333333,4.42666666666667,12.3166666666667,41.5,26,15,10.5,19
"6861",298,"PI 472380 LSP AGL","3",7,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,57,75,564.4,294.57,269.83,52,10.7033333333333,2.94666666666667,7.75666666666667,29.5,20,12,8.5,10
"6863",253,"PI 431710 LSP AGL","3",7,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,58,80,624.1,330.15,293.95,48,20.7866666666667,9.28333333333333,11.5033333333333,28,17,16.5,11.5,11
"6865",228,"PI 374118 AGL","3",7,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,59,82,636.4,381.34,255.06,47,14.07,4.62666666666667,9.44333333333333,35,20,15.5,10.5,10
"6866",115,"ILL 8072 AGL","3",7,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,62,82,824.8,522.26,302.54,40,27.02,8.08666666666667,18.9333333333333,34,24,18,12.5,10
"6867",134,"PI 178939 LSP AGL","3",7,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,63,82,856.4,466.95,389.45,51,20.05,9.02333333333333,11.0266666666667,42,31,16.5,12,13
"6870",313,"PI 518734 LSP AGL","3",7,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,52,71,82,1073.9,640.21,433.69,58,23.5766666666667,10.2666666666667,13.31,39.5,36,17,13.5,22.5
"6871",291,"PI 468900 LSP AGL","3",7,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,61,82,963.8,565.74,398.06,51,16.1633333333333,6.06,10.1033333333333,36.5,28.5,17.5,12,12
"6872",302,"PI 472561 LSP AGL","3",7,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,691.1,338.93,352.17,46,16.2733333333333,6.96,9.31333333333333,36,19,15.5,11.5,12.5
"6873",241,"PI 426807 LSP AGL","3",7,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,80,709.5,350.52,358.98,33,25.9733333333333,10.2733333333333,15.7,27,21,16,11,8
"6875",189,"PI 299177 LSP AGL","3",8,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,82,670.9,386.12,284.78,49,20.84,6.7,14.14,40,32.5,17,11.5,10.5
"6876",159,"PI 280686 AGL","3",8,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,75,474.1,228.14,245.96,44,22.2066666666667,9.18666666666667,13.02,34.5,18.5,15,10.5,8.5
"6878",36,"CN 105864 AGL","3",8,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,63,82,805.9,428.8,377.1,53,11.5733333333333,4.85666666666667,6.71666666666667,35,30,14.5,11.5,17.5
"6882",193,"PI 299345 AGL","3",8,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,65,82,678.3,401.34,276.96,41,17.1,3.5,13.6,37.5,26.5,15,10.5,14
"6883",218,"PI 339292 LSP AGL","3",8,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,75,775.5,NA,NA,NA,19.0933333333333,5.415,13.6783333333333,39.5,22,14.5,10.5,11.5
"6884",170,"PI 297783 AGL","3",8,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,56,72,562.4,293.6,268.8,55,14.9366666666667,6.20333333333333,8.73333333333333,30,18.5,12,8.5,7
"6885",230,"PI 374121 AGL","3",8,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,60,80,895.3,454.7,440.6,65,30.3533333333333,12.2,18.1533333333333,31,22,17.5,11.5,9.5
"6887",114,"ILL 8010 AGL","3",8,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,58,77,600,334.25,265.75,55,25.3366666666667,8.1,17.2366666666667,29,16,15,11,7
"6888",61,"ILL 1553 AGL","3",8,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,40,58,78,519.1,245.57,273.53,43,15.6966666666667,7.07333333333333,8.62333333333333,40.5,16,13,9,10.5
"6889",38,"CN 105895 AGL","3",8,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,57,73,629.8,361.13,268.67,60,11.3766666666667,5.10333333333333,6.27333333333333,29,17.5,12.5,8,12
"6890",46,"IG 1046 AGL","3",8,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,61,80,707,448.32,258.68,43,20.0366666666667,5.15666666666667,14.88,38.5,22,12.5,8.5,10.5
"6891",212,"PI 329157 LSP AGL","3",8,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,61,82,713,424.54,288.46,52,16.62,6.27,10.35,34.5,24,14.5,11,13.5
"6892",70,"ILL 3025 AGL","3",8,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,57,75,NA,NA,263.87,NA,14.2033333333333,5.23666666666667,8.96666666666667,29.5,18,12,9.5,9
"6893",237,"PI 426202 LSP AGL","3",9,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,82,684.4,362.64,321.76,50,27.33,12.0466666666667,15.2833333333333,37,24,18.5,12.5,16.5
"6894",135,"PI 178952 AGL","3",9,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,57,78,713.3,454.75,258.55,47,17.1533333333333,7.58666666666667,9.56666666666667,32,25.5,15.5,10.5,11
"6895",54,"ILL 11547 AGL","3",9,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,77,768.9,371.5,397.4,42,24.4366666666667,10.7466666666667,13.69,35.5,28,13.5,9.5,8
"6896",242,"PI 431618 LSP AGL","3",9,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,82,1032.8,564.57,468.23,51,29.5333333333333,11.9633333333333,17.57,36,25.5,15,11,16.5
"6897",238,"PI 426778 LSP AGL","3",9,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,82,776.3,437.15,339.15,44,21.0066666666667,8.03333333333333,12.9733333333333,32,27,14.5,10,10
"6899",284,"PI 432212 LSP AGL","3",9,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,75,811.6,430.63,380.97,52,24.2566666666667,11.4,12.8566666666667,33,24,16.5,12.5,11
"6900",203,"PI 320936 LSP AGL","3",9,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,63,82,1071.6,576.5,495.1,49,45.2133333333333,16.4233333333333,28.79,42,37,14,11.5,13.5
"6901",81,"ILL 4768 AGL","3",9,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,56,73,589.3,290.36,298.94,58,16.5733333333333,7.48666666666667,9.08666666666667,25,16,14,9,5
"6902",321,"W6 27760 LSP AGL","3",9,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,57,75,952,534.67,417.33,60,10.2633333333333,2.46333333333333,7.8,40,21.5,15.5,12,15.5
"6903",201,"PI 312175 LSP AGL","3",9,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,61,80,842.5,443.68,398.82,39,10.3,3.8,6.5,37.5,31.5,17,13,14.5
"6905",78,"ILL 4609 AGL","3",9,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,80,791.9,412.02,379.88,36,40.94,16.4833333333333,24.4566666666667,30,23,16,11.5,10.5
"6906",252,"PI 431705 LSP AGL","3",9,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,62,82,792,540.57,251.43,45,26.4466666666667,8.31,18.1366666666667,32,22.5,16,11.5,17
